SchoolId,Lat,Lng,FinanceId,SchoolName,Address,Phone,SchoolNetworkName,SchoolType,PARENT_MAX,PARENT_CAND,PARENT_STAT,COMMUNITY_MAX,COMMUNITY_CAND,COMMUNITY_STAT,TEACHER_MAX,TEACHER_CAND,TEACHER_STAT,STUDENT_MAX,STUDENT_CAND,STUDENT_STAT,NONTCHSTAFF_MAX,NONTCHSTAFF_CAND,NONTCHSTAFF_STAT,ADVOCATE_MAX,ADVOCATE_CAND,ADVOCATE_STAT,JROTC_INSTR_MAX,JROTC_INSTR_CAND,JROTC_INSTR_STAT,BUSINESS_MAX,BUSINESS_CAND,BUSINESS_STAT,COMMANDANT_MAX,COMMANDANT_CAND,COMMANDANT_STAT,CADET_CMDR_MAX,CADET_CMDR_CAND,CADET_CMDR_STAT,ED_EXPERT_MAX,ED_EXPERT_CAND,ED_EXPERT_STAT,JudgeApplCt,CandidateCt,QuorumCt,SortNetwork
610074,41.930016,-87.719225,24531,MONROE,"3651 W Schubert Ave, Chicago, IL 60647",(773)534-4155,NETWORK 4,ES,6,7,C,2,2,S,2,5,C,0,0,,1,4,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,18,11,NETWORK 04
610075,41.864725,-87.666408,30041,MONTEFIORE,"1310 S Ashland Ave, Chicago, IL 60608",(773)534-7825,NETWORK 6,ES,6,6,S,2,2,S,2,3,C,0,0,,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,13,11,NETWORK 06
610076,41.912505,-87.696978,24551,MOOS,"1711 N California Ave, Chicago, IL 60647",(773)534-4340,NETWORK 5,ES,6,7,C,2,3,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,7,13,11,NETWORK 05
610077,41.784313,-87.688586,24571,MORRILL,"6011 S Rockwell St, Chicago, IL 60629",(773)535-9288,NETWORK 10,ES,6,7,C,2,6,C,2,3,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,17,11,NETWORK 10
610078,41.949031,-87.651574,29191,INTER-AMERICAN,"851 W Waveland Ave, Chicago, IL 60613",(773)534-5490,NETWORK 4,ES,6,9,C,2,4,C,2,2,S,0,0,,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,17,11,NETWORK 04
610081,41.844428,-87.64134,29201,SHERIDAN,"533 W 27th St, Chicago, IL 60616",(773)534-9120,NETWORK 6,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,11,11,NETWORK 06
610082,41.695733,-87.705847,24591,MOUNT GREENWOOD,"10841 S Homan Ave, Chicago, IL 60655",(773)535-2786,NETWORK 10,ES,6,5,I,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,10,10,NETWORK 10
610083,41.970152,-87.789631,30051,BEARD,"6445 W Strong St, Chicago, IL 60656",(773)534-1228,NETWORK 1,ES,6,7,C,2,3,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,14,11,NETWORK 01
610084,41.697143,-87.697278,29211,KELLER,"3020 W 108th St, Chicago, IL 60655",(773)535-2636,NETWORK 10,ES,6,7,C,2,1,I,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,11,10,NETWORK 10
610086,41.701953,-87.647616,24601,MOUNT VERNON,"10540 S Morgan St, Chicago, IL 60643",(773)535-2825,NETWORK 13,ES,6,3,I,2,1,I,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,7,7,NETWORK 13
610087,41.776584,-87.790605,30071,BLAIR,"6751 W 63rd Pl, Chicago, IL 60638",(773)535-2076,NETWORK 10,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,11,11,NETWORK 10
610088,41.92091,-87.721851,24611,MOZART,"2200 N Hamlin Ave, Chicago, IL 60647",(773)534-4160,NETWORK 4,ES,6,5,I,2,2,S,2,1,I,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,9,9,NETWORK 04
610089,41.950105,-87.716832,24621,MURPHY,"3539 W Grace St, Chicago, IL 60618",(773)534-5223,NETWORK 1,ES,6,7,C,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,12,11,NETWORK 01
610090,41.798535,-87.593377,29221,MURRAY,"5335 S Kenwood Ave, Chicago, IL 60615",(773)535-0585,NETWORK 9,ES,6,9,C,2,4,C,2,4,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,18,11,NETWORK 09
610091,41.664873,-87.638994,24631,"BROWN, R","12607 S Union Ave, Chicago, IL 60628",(773)535-5385,NETWORK 13,ES,6,6,S,2,3,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,12,11,NETWORK 13
610092,41.892202,-87.747216,24641,NASH,"4837 W Erie St, Chicago, IL 60644",(773)534-6125,NETWORK 3,ES,6,7,C,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,12,11,NETWORK 03
610093,41.738406,-87.62097,24651,NEIL,"8555 S Michigan Ave, Chicago, IL 60619",(773)535-3000,NETWORK 12,ES,6,4,I,2,4,C,2,1,I,0,0,,1,0,I,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,9,7,NETWORK 12
610094,41.941637,-87.644524,24661,NETTELHORST,"3252 N Broadway St, Chicago, IL 60657",(773)534-5810,NETWORK 4,ES,6,7,C,2,5,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,15,11,NETWORK 04
610095,41.91392,-87.64599,29231,NEWBERRY,"700 W Willow St, Chicago, IL 60614",(773)534-8000,NETWORK 4,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,11,11,NETWORK 04
610096,41.797715,-87.689102,24671,NIGHTINGALE,"5250 S Rockwell St, Chicago, IL 60632",(773)535-9270,NETWORK 8,ES,6,7,C,2,1,I,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,11,10,NETWORK 08
610097,41.919581,-87.731457,24681,NIXON,"2121 N Keeler Ave, Chicago, IL 60639",(773)534-4375,NETWORK 4,ES,6,8,C,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,13,11,NETWORK 04
610098,41.906183,-87.729955,24691,NOBEL,"4127 W Hirsch St, Chicago, IL 60651",(773)534-4365,NETWORK 5,ES,6,8,C,2,2,S,2,3,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,14,11,NETWORK 05
610099,41.988133,-87.802954,24711,NORWOOD PARK,"5900 N Nina Ave, Chicago, IL 60631",(773)534-1198,NETWORK 1,ES,6,8,C,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13,11,NETWORK 01
610100,41.906906,-87.73248,24721,WEST PARK,"1425 N Tripp Ave, Chicago, IL 60651",(773)534-4940,NETWORK 5,ES,6,10,C,2,3,C,2,6,C,0,0,,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,21,11,NETWORK 05
610101,41.899976,-87.629297,24731,OGDEN,"24 W Walton St, Chicago, IL 60610",(773)534-8110,NETWORK 6,ES,6,8,C,2,4,C,2,3,C,1,2,C,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,19,12,NETWORK 06
610102,41.754671,-87.645433,24741,OGLESBY,"7646 S Green St, Chicago, IL 60620",(773)535-3060,NETWORK 11,ES,6,3,I,2,0,I,2,1,I,0,0,,1,0,I,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,10,4,4,NETWORK 11
610103,41.768603,-87.572769,24751,O'KEEFFE,"6940 S Merrill Ave, Chicago, IL 60649",(773)535-0600,AUSL,ES,6,3,I,2,3,C,2,2,S,0,0,,1,0,I,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,8,8,7,AUSL
610104,41.993763,-87.793108,24761,ONAHAN,"6634 W Raven St, Chicago, IL 60631",(773)534-1180,NETWORK 1,ES,6,7,C,2,2,S,2,4,C,0,0,,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,15,11,NETWORK 01
610105,41.978501,-87.812017,24771,ORIOLE PARK,"5424 N Oketo Ave, Chicago, IL 60656",(773)534-1201,NETWORK 1,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,11,11,NETWORK 01
610106,41.90014,-87.731224,24781,PICCOLO,"1040 N Keeler Ave, Chicago, IL 60651",(773)534-4425,AUSL,ES,6,6,S,2,1,I,2,4,C,0,0,,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13,10,AUSL
610107,41.891806,-87.665463,24791,OTIS,"525 N Armour St, Chicago, IL 60642",(773)534-7665,NETWORK 6,ES,6,8,C,2,3,C,2,3,C,0,0,,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,16,11,NETWORK 06
610108,41.774164,-87.67506,24801,O'TOOLE,"6550 S Seeley Ave, Chicago, IL 60636",(773)535-9040,NETWORK 11,ES,6,4,I,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,9,9,NETWORK 11
610109,41.742849,-87.705786,29241,OWEN,"8247 S Christiana Ave, Chicago, IL 60652",(773)535-9330,NETWORK 10,ES,6,6,S,2,1,I,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,10,10,NETWORK 10
610110,41.827383,-87.61978,24811,"WELLS, I","249 E 37th St, Chicago, IL 60653",(773)535-1204,NETWORK 9,ES,6,0,I,2,0,I,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,3,3,NETWORK 09
610111,41.973289,-87.73925,24821,PALMER,"5051 N Kenneth Ave, Chicago, IL 60630",(773)534-3704,NETWORK 1,ES,6,7,C,2,2,S,2,6,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,16,11,NETWORK 01
610112,41.770791,-87.63523,31181,PARKER,"6800 S Stewart Ave, Chicago, IL 60621",(773)535-3375,NETWORK 11,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,7,12,11,NETWORK 11
610115,41.766476,-87.611582,24841,PARK MANOR,"7037 S Rhodes Ave, Chicago, IL 60637",(773)535-3070,NETWORK 12,ES,6,6,S,2,1,I,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,10,10,NETWORK 12
610116,41.768556,-87.582918,31201,PARKSIDE,"6938 S East End Ave, Chicago, IL 60649",(773)535-0940,NETWORK 12,ES,6,4,I,2,0,I,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,7,7,NETWORK 12
610117,41.786895,-87.732703,24851,PASTEUR,"5825 S Kostner Ave, Chicago, IL 60629",(773)535-2270,NETWORK 8,ES,6,7,C,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,12,11,NETWORK 08
610120,41.787872,-87.719215,24871,PECK,"3826 W 58th St, Chicago, IL 60629",(773)535-2450,NETWORK 8,ES,6,6,S,2,3,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,12,11,NETWORK 08
610121,41.871595,-87.683652,24881,IRVING,"749 S Oakley Blvd, Chicago, IL 60612",(773)534-7295,NETWORK 6,ES,6,6,S,2,4,C,2,2,S,0,0,,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,14,11,NETWORK 06
610122,41.983483,-87.665851,24891,PEIRCE,"1423 W Bryn Mawr Ave, Chicago, IL 60640",(773)534-2440,NETWORK 2,ES,6,7,C,2,5,C,2,4,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,17,11,NETWORK 02
610123,41.858387,-87.721263,24911,PENN,"1616 S Avers Ave, Chicago, IL 60623",(773)534-1665,NETWORK 5,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,11,11,NETWORK 05
610124,41.728535,-87.59622,24921,"WASHINGTON, H","9130 S University Ave, Chicago, IL 60619",(773)535-6225,NETWORK 12,ES,6,5,I,2,1,I,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,9,9,NETWORK 12
610125,41.848102,-87.680708,24931,RUIZ,"2410 S Leavitt St, Chicago, IL 60608",(773)535-4825,NETWORK 7,ES,6,10,C,2,3,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,16,11,NETWORK 07
610126,41.836527,-87.618301,29251,PERSHING,"3200 S Calumet Ave, Chicago, IL 60616",(773)534-9272,NETWORK 9,ES,6,8,C,2,3,C,2,1,I,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,13,10,NETWORK 09
610127,41.981558,-87.712546,24941,PETERSON,"5510 N Christiana Ave, Chicago, IL 60625",(773)534-5070,NETWORK 1,ES,6,7,C,2,3,C,2,3,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,14,11,NETWORK 01
610128,41.706602,-87.647614,24951,GARVEY,"10309 S Morgan St, Chicago, IL 60643",(773)535-2763,NETWORK 13,ES,6,2,I,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,8,7,7,NETWORK 13
610129,41.852928,-87.683291,24961,PICKARD,"2301 W 21st Pl, Chicago, IL 60608",(773)535-7280,NETWORK 7,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,11,11,NETWORK 07
610130,41.740313,-87.60789,24971,PIRIE,"650 E 85th St, Chicago, IL 60619",(773)535-3435,NETWORK 12,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,11,11,NETWORK 12
610131,41.860231,-87.692525,24981,PLAMONDON,"2642 W 15th Pl, Chicago, IL 60608",(773)534-1789,NETWORK 5,ES,6,2,I,2,1,I,2,3,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,7,6,NETWORK 05
610132,41.702631,-87.606383,29261,POE,"10538 S Langley Ave, Chicago, IL 60628",(773)535-5525,NETWORK 13,ES,6,6,S,2,2,S,2,2,S,0,0,,1,0,I,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,11,10,NETWORK 13
610133,41.893236,-87.718761,24991,"WARD, L","646 N Lawndale Ave, Chicago, IL 60624",(773)534-6440,NETWORK 5,ES,6,9,C,2,4,C,2,3,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,8,17,11,NETWORK 05
610135,41.95696,-87.761006,25011,PORTAGE PARK,"5330 W Berteau Ave, Chicago, IL 60641",(773)534-3576,NETWORK 1,ES,6,4,I,2,3,C,2,4,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,12,9,NETWORK 01
610136,41.928814,-87.669527,25021,PRESCOTT,"1632 W Wrightwood Ave, Chicago, IL 60614",(773)534-5505,NETWORK 4,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,11,11,NETWORK 04
610137,41.96562,-87.772377,25031,PRUSSING,"4650 N Menard Ave, Chicago, IL 60630",(773)534-3460,NETWORK 1,ES,6,7,C,2,3,C,2,3,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,14,11,NETWORK 01
610138,41.918459,-87.683801,31211,PULASKI,"2230 W McLean Ave, Chicago, IL 60647",(773)534-4391,NETWORK 6,ES,6,9,C,2,4,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,16,11,NETWORK 06
610139,41.688819,-87.609468,25041,PULLMAN,"11311 S Forrestville Ave, Chicago, IL 60628",(773)535-5395,NETWORK 13,ES,6,4,I,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,9,9,NETWORK 13
610141,41.960746,-87.670886,25061,RAVENSWOOD,"4332 N Paulina St, Chicago, IL 60613",(773)534-5525,NETWORK 2,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,11,11,NETWORK 02
610142,41.792347,-87.594789,25071,RAY,"5631 S Kimbark Ave, Chicago, IL 60637",(773)535-0970,NETWORK 9,ES,6,12,C,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,17,11,NETWORK 09
610143,41.804146,-87.604925,25091,REAVIS,"834 E 50th St, Chicago, IL 60615",(773)535-1060,OS4,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,8,11,11,OS4
610144,41.941067,-87.71954,25101,REILLY,"3650 W School St, Chicago, IL 60618",(773)534-5250,NETWORK 4,ES,6,9,C,2,1,I,2,3,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,14,10,NETWORK 04
610145,41.943018,-87.769019,25111,REINBERG,"3425 N Major Ave, Chicago, IL 60634",(773)534-3465,NETWORK 1,ES,6,5,I,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,10,10,NETWORK 01
610146,41.764168,-87.600176,25121,REVERE,"1010 E 72nd St, Chicago, IL 60619",(773)535-0618,NETWORK 12,ES,6,3,I,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,8,8,NETWORK 12
610147,42.015265,-87.697222,25141,ROGERS,"7345 N Washtenaw Ave, Chicago, IL 60645",(773)534-2125,NETWORK 2,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,11,11,NETWORK 02
610148,41.807142,-87.666074,25151,CHAVEZ,"4747 S Marshfield Ave, Chicago, IL 60609",(773)535-4600,NETWORK 8,ES,6,7,C,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,12,11,NETWORK 08
610152,41.751945,-87.618103,25181,RUGGLES,"7831 S Prairie Ave, Chicago, IL 60619",(773)535-3085,NETWORK 12,ES,6,3,I,2,1,I,2,2,S,0,0,,1,0,I,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,10,6,6,NETWORK 12
610153,41.73538,-87.638806,25191,RYDER,"8716 S Wallace St, Chicago, IL 60620",(773)535-3843,NETWORK 11,ES,6,4,I,2,2,S,2,3,C,0,0,,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,16,11,9,NETWORK 11
610155,41.991155,-87.74592,25211,SAUGANASH,"6040 N Kilpatrick Ave, Chicago, IL 60646",(773)534-3470,NETWORK 1,ES,6,6,S,2,4,C,2,3,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,14,11,NETWORK 01
610157,41.797499,-87.704969,25231,SAWYER,"5248 S Sawyer Ave, Chicago, IL 60632",(773)535-0440,NETWORK 8,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,11,11,NETWORK 08
610158,41.914151,-87.798684,29271,SAYRE,"1850 N Newland Ave, Chicago, IL 60707",(773)534-3351,NETWORK 3,ES,6,7,C,2,4,C,2,2,S,0,0,,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,15,11,NETWORK 03
610159,41.941705,-87.732179,25241,SCAMMON,"4201 W Henderson St, Chicago, IL 60641",(773)534-3475,NETWORK 1,ES,6,7,C,2,1,I,2,5,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,14,10,NETWORK 01
610163,42.016919,-87.814196,30081,STOCK,"7507 W Birchwood Ave, Chicago, IL 60631",(773)534-1215,NETWORK 1,ES,6,4,I,2,3,C,2,3,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,11,9,NETWORK 01
610165,41.930403,-87.761227,25291,SCHUBERT,"2727 N Long Ave, Chicago, IL 60639",(773)534-3080,NETWORK 3,ES,6,3,I,2,2,S,2,2,S,0,0,,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,9,8,NETWORK 03
610167,41.810334,-87.668735,25301,SEWARD,"4600 S Hermitage Ave, Chicago, IL 60609",(773)535-4890,NETWORK 8,ES,6,8,C,2,2,S,2,4,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,15,11,NETWORK 08
610170,41.811069,-87.704162,20071,COLUMBIA EXPLORERS,"4520 S Kedzie Ave, Chicago, IL 60632",(773)535-4050,NETWORK 8,ES,6,8,C,2,4,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,15,11,NETWORK 08
610171,41.731717,-87.552751,25331,MIRELES,"9000 S Exchange Ave, Chicago, IL 60617",(773)535-6360,NETWORK 12,ES,6,6,S,2,1,I,2,3,C,0,0,,1,3,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,7,13,10,NETWORK 12
610172,41.79974,-87.650212,25341,SHERMAN,"1000 W 52nd St, Chicago, IL 60609",(773)535-1757,AUSL,ES,6,10,C,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,8,15,11,AUSL
610173,41.790828,-87.632279,25351,SHERWOOD,"245 W 57th St, Chicago, IL 60621",(773)535-0829,NETWORK 11,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,11,11,NETWORK 11
610174,41.81591,-87.689611,25361,SHIELDS,"4250 S Rockwell St, Chicago, IL 60632",(773)535-7285,NETWORK 8,ES,6,6,S,2,2,S,2,2,S,0,0,,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,12,11,NETWORK 08
610175,41.804267,-87.593904,25371,SHOESMITH,"1330 E 50th St, Chicago, IL 60615",(773)535-1764,NETWORK 9,ES,6,4,I,2,0,I,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,7,7,NETWORK 09
610176,41.69092,-87.658632,25381,SHOOP,"11140 S Bishop St, Chicago, IL 60643",(773)535-2715,NETWORK 13,ES,6,4,I,2,3,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,7,10,9,NETWORK 13
610177,41.879075,-87.659418,29281,SKINNER,"1260 W Adams St, Chicago, IL 60607",(773)534-7790,NETWORK 6,ES,6,10,C,2,4,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,17,11,NETWORK 06
610178,41.716988,-87.596968,25391,SCHMID,"9755 S Greenwood Ave, Chicago, IL 60628",(773)535-6235,NETWORK 12,ES,6,5,I,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,10,10,NETWORK 12
610179,41.958869,-87.781938,25401,SMYSER,"4310 N Melvina Ave, Chicago, IL 60634",(773)534-3711,NETWORK 1,ES,6,6,S,2,2,S,2,4,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,13,11,NETWORK 01
610180,41.865378,-87.653445,25411,SMYTH,"1059 W 13th St, Chicago, IL 60608",(773)534-7180,OS4,ES,6,7,C,2,3,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,13,11,OS4
610182,41.993943,-87.724006,25431,SOLOMON,"6206 N Hamlin Ave, Chicago, IL 60659",(773)534-5226,NETWORK 1,ES,6,6,S,2,1,I,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,10,10,NETWORK 01
610183,41.884877,-87.750408,25441,SPENCER TECH ACAD,"214 N Lavergne Ave, Chicago, IL 60644",(773)534-6150,NETWORK 3,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,15,11,11,NETWORK 03
610184,41.848162,-87.699054,25451,SPRY,"2400 S Marshall Blvd, Chicago, IL 60623",(773)534-1700,NETWORK 7,ES,6,5,I,2,1,I,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,10,9,NETWORK 07
610185,41.747108,-87.731629,25471,STEVENSON,"8010 S Kostner Ave, Chicago, IL 60652",(773)535-2280,NETWORK 10,ES,6,4,I,2,1,I,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,8,8,NETWORK 10
610188,41.696495,-87.64001,25491,DUNNE TECH ACAD,"10845 S Union Ave, Chicago, IL 60628",(773)535-5517,NETWORK 13,ES,6,2,I,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,7,7,NETWORK 13
610191,41.995358,-87.68483,29291,STONE,"6239 N Leavitt St, Chicago, IL 60659",(773)534-2045,NETWORK 2,ES,6,9,C,2,3,C,2,4,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,17,11,NETWORK 02
610192,41.911911,-87.713317,25521,STOWE,"3444 W Wabansia Ave, Chicago, IL 60647",(773)534-4175,NETWORK 5,ES,6,6,S,2,2,S,2,4,C,0,0,,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,14,11,NETWORK 05
610193,41.743828,-87.542964,25541,NEW SULLIVAN,"8331 S Mackinaw, Chicago, IL 60617",(773)535-6585,NETWORK 12,ES,6,4,I,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,9,9,NETWORK 12
610194,41.870803,-87.733511,31221,SUMNER,"4320 W 5th Ave, Chicago, IL 60624",(773)534-6730,NETWORK 5,ES,6,5,I,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,10,10,NETWORK 05
610195,41.711444,-87.676858,25561,SUTHERLAND,"10015 S Leavitt St, Chicago, IL 60643",(773)535-2580,NETWORK 10,ES,6,12,C,2,5,C,2,3,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,21,11,NETWORK 10
610196,41.98914,-87.658259,25571,SWIFT,"5900 N Winthrop Ave, Chicago, IL 60660",(773)534-2695,NETWORK 2,ES,6,7,C,2,6,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,16,11,NETWORK 02
